id_code,sirna
HUVEC-21_4_E11,244
HUVEC-21_4_E12,691
HUVEC-21_4_E13,533
HUVEC-21_4_E14,648
HUVEC-21_4_E15,990
HUVEC-21_4_E16,123
HUVEC-21_4_E17,834
HUVEC-21_4_E18,448
HUVEC-21_4_E19,291
HUVEC-21_4_E20,961
HUVEC-21_4_E21,477
HUVEC-21_4_E22,250
HUVEC-21_4_E23,98
HUVEC-21_4_F02,444
HUVEC-21_4_F04,858
HUVEC-21_4_F05,1087
HUVEC-21_4_F06,135
HUVEC-21_4_F08,922
HUVEC-21_4_F09,432
HUVEC-21_4_F10,99
HUVEC-21_4_F12,229
HUVEC-21_4_F13,796
HUVEC-21_4_F14,4
HUVEC-21_4_F16,319
HUVEC-21_4_F17,646
HUVEC-21_4_F18,633
HUVEC-21_4_F20,749
HUVEC-21_4_F21,377
HUVEC-21_4_F23,1018
HUVEC-21_4_G02,829
HUVEC-21_4_G03,99
HUVEC-21_4_G04,999
HUVEC-21_4_G05,184
HUVEC-21_4_G06,49
HUVEC-21_4_G07,186
HUVEC-21_4_G08,215
HUVEC-21_4_G09,422
HUVEC-21_4_G10,525
HUVEC-21_4_G11,267
HUVEC-21_4_G12,115
HUVEC-21_4_G13,808
HUVEC-21_4_G14,768
HUVEC-21_4_G15,512
HUVEC-21_4_G16,363
HUVEC-21_4_G17,183
HUVEC-21_4_G18,936
HUVEC-21_4_G19,690
HUVEC-21_4_G20,625
HUVEC-21_4_G21,937
HUVEC-21_4_G22,578
HUVEC-21_4_G23,990
HUVEC-21_4_H02,65
HUVEC-21_4_H04,1000
HUVEC-21_4_H05,214
HUVEC-21_4_H06,863
HUVEC-21_4_H08,649
HUVEC-21_4_H09,29
HUVEC-21_4_H10,314
HUVEC-21_4_H12,627
HUVEC-21_4_H13,322
HUVEC-21_4_H14,490
HUVEC-21_4_H16,197
HUVEC-21_4_H17,888
HUVEC-21_4_H18,465
HUVEC-21_4_H20,491
HUVEC-21_4_H21,1057
HUVEC-21_4_H23,807
HUVEC-21_4_I02,942
HUVEC-21_4_I03,1074
HUVEC-21_4_I04,363
HUVEC-21_4_I05,145
HUVEC-21_4_I06,437
HUVEC-21_4_I07,163
HUVEC-21_4_I08,672
HUVEC-21_4_I09,820
HUVEC-21_4_I10,643
HUVEC-21_4_I11,114
HUVEC-21_4_I12,380
HUVEC-21_4_I13,337
HUVEC-21_4_I14,819
HUVEC-21_4_I15,171
HUVEC-21_4_I16,759
HUVEC-21_4_I17,1087
HUVEC-21_4_I18,487
HUVEC-21_4_I19,916
HUVEC-21_4_I20,362
HUVEC-21_4_I21,265
HUVEC-21_4_I22,583
HUVEC-21_4_I23,616
HUVEC-21_4_J02,21
HUVEC-21_4_J04,586
HUVEC-21_4_J05,168
HUVEC-21_4_J06,969
HUVEC-21_4_J08,464
HUVEC-21_4_J09,649
HUVEC-21_4_J10,148
HUVEC-21_4_J12,886
HUVEC-21_4_J13,271
HUVEC-21_4_J14,805
HUVEC-21_4_J16,1014
HUVEC-21_4_J17,310
HUVEC-21_4_J18,469
HUVEC-21_4_J20,237
HUVEC-21_4_J21,405
HUVEC-21_4_J23,151
HUVEC-21_4_K02,387
HUVEC-21_4_K03,963
HUVEC-21_4_K04,278
HUVEC-21_4_K05,119
HUVEC-21_4_K06,860
HUVEC-21_4_K07,32
HUVEC-21_4_K08,774
HUVEC-21_4_K09,678
HUVEC-21_4_K10,644
HUVEC-21_4_K11,818
HUVEC-21_4_K12,463
HUVEC-21_4_K13,512
HUVEC-21_4_K14,335
HUVEC-21_4_K15,129
HUVEC-21_4_K16,646
HUVEC-21_4_K17,646
HUVEC-21_4_K18,170
HUVEC-21_4_K19,76
HUVEC-21_4_K20,347
HUVEC-21_4_K21,443
HUVEC-21_4_K22,848
HUVEC-21_4_K23,740
HUVEC-21_4_L02,608
HUVEC-21_4_L03,738
HUVEC-21_4_L04,1091
HUVEC-21_4_L05,866
HUVEC-21_4_L06,718
HUVEC-21_4_L07,977
HUVEC-21_4_L08,955
HUVEC-21_4_L09,936
HUVEC-21_4_L10,359
HUVEC-21_4_L11,365
HUVEC-21_4_L12,990
HUVEC-21_4_L13,369
HUVEC-21_4_L14,901
HUVEC-21_4_L15,394
HUVEC-21_4_L16,338
HUVEC-21_4_L17,919
HUVEC-21_4_L18,593
HUVEC-21_4_L19,39
HUVEC-21_4_L20,713
HUVEC-21_4_L21,861
HUVEC-21_4_L22,748
HUVEC-21_4_L23,1051
HUVEC-21_4_M02,96
HUVEC-21_4_M04,34
HUVEC-21_4_M05,480
HUVEC-21_4_M06,869
HUVEC-21_4_M08,551
HUVEC-21_4_M09,375
HUVEC-21_4_M10,363
HUVEC-21_4_M12,616
HUVEC-21_4_M13,1071
HUVEC-21_4_M14,679
HUVEC-21_4_M16,191
HUVEC-21_4_M17,1086
HUVEC-21_4_M18,636
HUVEC-21_4_M20,62
HUVEC-21_4_M21,494
HUVEC-21_4_M23,908
HUVEC-21_4_N02,405
HUVEC-21_4_N03,795
HUVEC-21_4_N04,122
HUVEC-21_4_N05,38
HUVEC-21_4_N06,120
HUVEC-21_4_N07,84
HUVEC-21_4_N08,512
HUVEC-21_4_N09,248
HUVEC-21_4_N10,554
HUVEC-21_4_N11,763
HUVEC-21_4_N12,289
HUVEC-21_4_N13,944
HUVEC-21_4_N14,595
HUVEC-21_4_N15,842
HUVEC-21_4_N16,815
HUVEC-21_4_N17,809
HUVEC-21_4_N18,477
HUVEC-21_4_N19,252
HUVEC-21_4_N20,39
HUVEC-21_4_N21,405
HUVEC-21_4_N22,525
HUVEC-21_4_N23,782
HUVEC-21_4_O02,24
HUVEC-21_4_O03,664
HUVEC-21_4_O04,755
HUVEC-21_4_O05,510
HUVEC-21_4_O06,916
HUVEC-21_4_O07,170
HUVEC-21_4_O08,926
HUVEC-21_4_O09,125
HUVEC-21_4_O10,665
HUVEC-21_4_O11,719
HUVEC-21_4_O12,666
HUVEC-21_4_O13,947
HUVEC-21_4_O14,821
HUVEC-21_4_O15,599
HUVEC-21_4_O16,453
HUVEC-21_4_O17,674
HUVEC-21_4_O18,1068
HUVEC-21_4_O19,520
HUVEC-21_4_O20,396
HUVEC-21_4_O21,554
HUVEC-21_4_O22,919
HUVEC-21_4_O23,1012
HUVEC-22_1_B03,764
HUVEC-22_1_B04,1039
HUVEC-22_1_B05,1041
HUVEC-22_1_B06,974
HUVEC-22_1_B07,506
HUVEC-22_1_B08,555
HUVEC-22_1_B09,91
HUVEC-22_1_B10,242
HUVEC-22_1_B11,581
HUVEC-22_1_B12,1060
HUVEC-22_1_B13,577
HUVEC-22_1_B14,523
HUVEC-22_1_B15,296
HUVEC-22_1_B16,692
HUVEC-22_1_B17,212
HUVEC-22_1_B18,907
HUVEC-22_1_B19,695
HUVEC-22_1_B20,126
HUVEC-22_1_B21,838
HUVEC-22_1_B22,1101
HUVEC-22_1_B23,222
HUVEC-22_1_C02,413
HUVEC-22_1_C04,109
HUVEC-22_1_C05,938
HUVEC-22_1_C06,177
HUVEC-22_1_C08,514
HUVEC-22_1_C09,750
HUVEC-22_1_C10,258
HUVEC-22_1_C12,1066
HUVEC-22_1_C13,59
HUVEC-22_1_C14,847
HUVEC-22_1_C16,1076
HUVEC-22_1_C17,113
HUVEC-22_1_C18,1042
HUVEC-22_1_C20,537
HUVEC-22_1_C21,5
HUVEC-22_1_C23,797
HUVEC-22_1_D02,1076
HUVEC-22_1_D03,70
HUVEC-22_1_D04,1104
HUVEC-22_1_D05,984
HUVEC-22_1_D06,256
HUVEC-22_1_D07,960
HUVEC-22_1_D08,295
HUVEC-22_1_D09,379
HUVEC-22_1_D10,172
HUVEC-22_1_D11,811
HUVEC-22_1_D12,460
HUVEC-22_1_D13,6
HUVEC-22_1_D14,784
HUVEC-22_1_D15,699
HUVEC-22_1_D16,708
HUVEC-22_1_D17,810
HUVEC-22_1_D18,624
HUVEC-22_1_D19,155
HUVEC-22_1_D20,1042
HUVEC-22_1_D21,950
HUVEC-22_1_D22,868
HUVEC-22_1_D23,613
HUVEC-22_1_E02,341
HUVEC-22_1_E03,1089
HUVEC-22_1_E04,301
HUVEC-22_1_E05,891
HUVEC-22_1_E06,797
HUVEC-22_1_E07,588
HUVEC-22_1_E08,309
HUVEC-22_1_E09,366
HUVEC-22_1_E10,497
HUVEC-22_1_E11,59
HUVEC-22_1_E12,55
HUVEC-22_1_E13,266
HUVEC-22_1_E14,695
HUVEC-22_1_E15,94
HUVEC-22_1_E16,1031
HUVEC-22_1_E17,762
HUVEC-22_1_E18,105
HUVEC-22_1_E19,389
HUVEC-22_1_E20,626
HUVEC-22_1_E21,399
HUVEC-22_1_E22,224
HUVEC-22_1_E23,620
HUVEC-22_1_F02,272
HUVEC-22_1_F04,503
HUVEC-22_1_F05,221
HUVEC-22_1_F06,606
HUVEC-22_1_F08,274
HUVEC-22_1_F09,514
HUVEC-22_1_F10,921
HUVEC-22_1_F12,825
HUVEC-22_1_F13,308
HUVEC-22_1_F14,442
HUVEC-22_1_F16,348
HUVEC-22_1_F17,395
HUVEC-22_1_F18,1027
HUVEC-22_1_F20,576
HUVEC-22_1_F21,543
HUVEC-22_1_F23,266
HUVEC-22_1_G02,1067
HUVEC-22_1_G03,417
HUVEC-22_1_G04,557
HUVEC-22_1_G05,798
HUVEC-22_1_G06,1062
HUVEC-22_1_G07,274
HUVEC-22_1_G08,791
HUVEC-22_1_G09,489
HUVEC-22_1_G10,797
HUVEC-22_1_G11,373
HUVEC-22_1_G12,360
HUVEC-22_1_G13,136
HUVEC-22_1_G14,392
HUVEC-22_1_G15,456
HUVEC-22_1_G16,978
HUVEC-22_1_G17,355
HUVEC-22_1_G18,388
HUVEC-22_1_G19,309
HUVEC-22_1_G20,945
HUVEC-22_1_G21,853
HUVEC-22_1_G22,811
HUVEC-22_1_G23,373
HUVEC-22_1_H02,282
HUVEC-22_1_H04,1008
HUVEC-22_1_H05,660
HUVEC-22_1_H06,500
HUVEC-22_1_H08,361
HUVEC-22_1_H09,572
HUVEC-22_1_H10,415
HUVEC-22_1_H12,112
HUVEC-22_1_H13,611
HUVEC-22_1_H14,48
HUVEC-22_1_H16,962
HUVEC-22_1_H17,459
HUVEC-22_1_H18,400
HUVEC-22_1_H20,676
HUVEC-22_1_H21,350
HUVEC-22_1_H23,705
HUVEC-22_1_I02,784
HUVEC-22_1_I03,890
HUVEC-22_1_I04,582
HUVEC-22_1_I05,1106
HUVEC-22_1_I06,1104
HUVEC-22_1_I07,743
HUVEC-22_1_I08,59
HUVEC-22_1_I09,287
HUVEC-22_1_I10,293
HUVEC-22_1_I11,687
HUVEC-22_1_I12,1056
HUVEC-22_1_I13,598
HUVEC-22_1_I14,607
HUVEC-22_1_I15,113
HUVEC-22_1_I16,1025
HUVEC-22_1_I17,481
HUVEC-22_1_I18,392
HUVEC-22_1_I19,456
HUVEC-22_1_I20,875
HUVEC-22_1_I21,372
HUVEC-22_1_I22,765
HUVEC-22_1_I23,277
HUVEC-22_1_J02,708
HUVEC-22_1_J04,295
HUVEC-22_1_J05,439
HUVEC-22_1_J06,352
HUVEC-22_1_J08,276
HUVEC-22_1_J09,894
HUVEC-22_1_J10,744
HUVEC-22_1_J12,133
HUVEC-22_1_J13,981
HUVEC-22_1_J14,703
HUVEC-22_1_J16,986
HUVEC-22_1_J17,40
HUVEC-22_1_J18,192
HUVEC-22_1_J20,1056
HUVEC-22_1_J21,567
HUVEC-22_1_J23,1013
HUVEC-22_1_K02,293
HUVEC-22_1_K03,910
HUVEC-22_1_K04,1023
HUVEC-22_1_K05,981
HUVEC-22_1_K06,655
HUVEC-22_1_K07,1
HUVEC-22_1_K08,1084
HUVEC-22_1_K09,162
HUVEC-22_1_K10,687
HUVEC-22_1_K11,1028
HUVEC-22_1_K12,400
HUVEC-22_1_K13,556
HUVEC-22_1_K14,192
HUVEC-22_1_K15,350
HUVEC-22_1_K16,398
HUVEC-22_1_K17,436
HUVEC-22_1_K18,26
HUVEC-22_1_K19,33
HUVEC-22_1_K20,1102
HUVEC-22_1_K21,566
HUVEC-22_1_K22,348
HUVEC-22_1_K23,585
HUVEC-22_1_L02,395
HUVEC-22_1_L03,825
HUVEC-22_1_L04,74
HUVEC-22_1_L05,89
HUVEC-22_1_L06,847
HUVEC-22_1_L07,147
HUVEC-22_1_L08,889
HUVEC-22_1_L09,217
HUVEC-22_1_L10,972
HUVEC-22_1_L11,1028
HUVEC-22_1_L12,268
HUVEC-22_1_L13,59
HUVEC-22_1_L14,392
HUVEC-22_1_L15,513
HUVEC-22_1_L16,361
HUVEC-22_1_L17,622
HUVEC-22_1_L18,391
HUVEC-22_1_L19,177
HUVEC-22_1_L20,281
HUVEC-22_1_L21,339
HUVEC-22_1_L22,900
HUVEC-22_1_L23,1065
HUVEC-22_1_M02,745
HUVEC-22_1_M04,877
HUVEC-22_1_M05,188
HUVEC-22_1_M06,1020
HUVEC-22_1_M08,355
HUVEC-22_1_M09,211
HUVEC-22_1_M10,547
HUVEC-22_1_M12,242
HUVEC-22_1_M13,489
HUVEC-22_1_M14,345
HUVEC-22_1_M16,290
HUVEC-22_1_M17,88
HUVEC-22_1_M18,313
HUVEC-22_1_M20,983
HUVEC-22_1_M21,786
HUVEC-22_1_M23,605
HUVEC-22_1_N02,875
HUVEC-22_1_N03,371
HUVEC-22_1_N04,606
HUVEC-22_1_N05,253
HUVEC-22_1_N06,532
HUVEC-22_1_N07,8
HUVEC-22_1_N08,870
HUVEC-22_1_N09,838
HUVEC-22_1_N10,1041
HUVEC-22_1_N11,959
HUVEC-22_1_N12,699
HUVEC-22_1_N13,622
HUVEC-22_1_N14,987
HUVEC-22_1_N15,604
HUVEC-22_1_N16,806
HUVEC-22_1_N17,681
HUVEC-22_1_N18,144
HUVEC-22_1_N19,302
HUVEC-22_1_N20,505
HUVEC-22_1_N21,793
HUVEC-22_1_N22,181
HUVEC-22_1_N23,157
HUVEC-22_1_O02,559
HUVEC-22_1_O03,657
HUVEC-22_1_O04,556
HUVEC-22_1_O05,689
HUVEC-22_1_O06,984
HUVEC-22_1_O07,687
HUVEC-22_1_O08,395
HUVEC-22_1_O09,102
HUVEC-22_1_O10,939
HUVEC-22_1_O11,1025
HUVEC-22_1_O12,324
HUVEC-22_1_O13,290
HUVEC-22_1_O14,486
HUVEC-22_1_O15,346
HUVEC-22_1_O16,3
HUVEC-22_1_O17,56
HUVEC-22_1_O18,945
HUVEC-22_1_O19,538
HUVEC-22_1_O20,700
HUVEC-22_1_O21,828
HUVEC-22_1_O22,565
HUVEC-22_1_O23,411
HUVEC-22_2_B03,639
HUVEC-22_2_B04,351
HUVEC-22_2_B05,381
HUVEC-22_2_B06,466
HUVEC-22_2_B07,896
HUVEC-22_2_B08,776
HUVEC-22_2_B09,844
HUVEC-22_2_B10,492
HUVEC-22_2_B11,669
HUVEC-22_2_B12,511
HUVEC-22_2_B13,1032
HUVEC-22_2_B14,932
HUVEC-22_2_B15,390
HUVEC-22_2_B16,913
HUVEC-22_2_B17,1083
HUVEC-22_2_B18,75
HUVEC-22_2_B19,95
HUVEC-22_2_B20,1043
HUVEC-22_2_B21,779
HUVEC-22_2_B22,667
HUVEC-22_2_B23,915
HUVEC-22_2_C02,550
HUVEC-22_2_C04,1044
HUVEC-22_2_C05,991
HUVEC-22_2_C06,475
HUVEC-22_2_C08,434
HUVEC-22_2_C09,454
HUVEC-22_2_C10,219
HUVEC-22_2_C12,739
HUVEC-22_2_C13,87
HUVEC-22_2_C14,66
HUVEC-22_2_C16,47
HUVEC-22_2_C17,245
HUVEC-22_2_C18,357
HUVEC-22_2_C20,41
HUVEC-22_2_C21,423
HUVEC-22_2_C23,421
HUVEC-22_2_D02,461
HUVEC-22_2_D03,887
HUVEC-22_2_D04,735
HUVEC-22_2_D05,918
HUVEC-22_2_D06,804
HUVEC-22_2_D07,393
HUVEC-22_2_D08,454
HUVEC-22_2_D09,305
HUVEC-22_2_D10,874
HUVEC-22_2_D11,285
HUVEC-22_2_D12,1088
HUVEC-22_2_D13,968
HUVEC-22_2_D14,299
HUVEC-22_2_D15,257
HUVEC-22_2_D16,709
HUVEC-22_2_D17,132
HUVEC-22_2_D18,601
HUVEC-22_2_D19,1090
HUVEC-22_2_D20,303
HUVEC-22_2_D21,751
HUVEC-22_2_D22,724
HUVEC-22_2_D23,467
HUVEC-22_2_E02,597
HUVEC-22_2_E03,996
HUVEC-22_2_E04,1098
HUVEC-22_2_E05,871
HUVEC-22_2_E06,542
HUVEC-22_2_E07,160
HUVEC-22_2_E08,169
HUVEC-22_2_E09,580
HUVEC-22_2_E10,783
HUVEC-22_2_E11,682
HUVEC-22_2_E12,236
HUVEC-22_2_E13,383
HUVEC-22_2_E14,138
HUVEC-22_2_E15,1070
HUVEC-22_2_E16,483
HUVEC-22_2_E17,43
HUVEC-22_2_E18,169
HUVEC-22_2_E19,753
HUVEC-22_2_E20,654
HUVEC-22_2_E21,1063
HUVEC-22_2_E22,761
HUVEC-22_2_E23,473
HUVEC-22_2_F02,733
HUVEC-22_2_F04,694
HUVEC-22_2_F05,342
HUVEC-22_2_F06,920
HUVEC-22_2_F08,269
HUVEC-22_2_F09,659
HUVEC-22_2_F10,640
HUVEC-22_2_F12,452
HUVEC-22_2_F13,683
HUVEC-22_2_F14,101
HUVEC-22_2_F16,353
HUVEC-22_2_F17,232
HUVEC-22_2_F18,859
HUVEC-22_2_F20,100
HUVEC-22_2_F21,153
HUVEC-22_2_F23,706
HUVEC-22_2_G02,584
HUVEC-22_2_G03,196
HUVEC-22_2_G04,7
HUVEC-22_2_G05,662
HUVEC-22_2_G06,408
HUVEC-22_2_G07,996
HUVEC-22_2_G08,601
HUVEC-22_2_G09,747
HUVEC-22_2_G10,43
HUVEC-22_2_G11,867
HUVEC-22_2_G12,225
HUVEC-22_2_G13,424
HUVEC-22_2_G14,175
HUVEC-22_2_G15,457
HUVEC-22_2_G16,667
HUVEC-22_2_G17,754
HUVEC-22_2_G18,1003
HUVEC-22_2_G19,909
HUVEC-22_2_G20,1002
HUVEC-22_2_G21,330
HUVEC-22_2_G22,130
HUVEC-22_2_G23,216
HUVEC-22_2_H02,118
HUVEC-22_2_H04,207
HUVEC-22_2_H05,571
HUVEC-22_2_H06,175
HUVEC-22_2_H08,1047
HUVEC-22_2_H09,1040
HUVEC-22_2_H10,218
HUVEC-22_2_H12,723
HUVEC-22_2_H13,1035
HUVEC-22_2_H14,2
HUVEC-22_2_H16,642
HUVEC-22_2_H17,78
HUVEC-22_2_H18,81
HUVEC-22_2_H20,131
HUVEC-22_2_H21,376
HUVEC-22_2_H23,521
HUVEC-22_2_I02,697
HUVEC-22_2_I03,946
HUVEC-22_2_I04,1017
HUVEC-22_2_I05,813
HUVEC-22_2_I06,502
HUVEC-22_2_I07,164
HUVEC-22_2_I08,364
HUVEC-22_2_I09,20
HUVEC-22_2_I10,893
HUVEC-22_2_I11,336
HUVEC-22_2_I12,349
HUVEC-22_2_I13,1063
HUVEC-22_2_I14,1088
HUVEC-22_2_I15,732
HUVEC-22_2_I16,941
HUVEC-22_2_I17,189
HUVEC-22_2_I18,988
HUVEC-22_2_I19,736
HUVEC-22_2_I20,330
HUVEC-22_2_I21,729
HUVEC-22_2_I22,801
HUVEC-22_2_I23,329
HUVEC-22_2_J02,650
HUVEC-22_2_J04,917
HUVEC-22_2_J05,956
HUVEC-22_2_J06,111
HUVEC-22_2_J08,957
HUVEC-22_2_J09,787
HUVEC-22_2_J10,569
HUVEC-22_2_J12,64
HUVEC-22_2_J13,1058
HUVEC-22_2_J14,876
HUVEC-22_2_J16,25
HUVEC-22_2_J17,967
HUVEC-22_2_J18,623
HUVEC-22_2_J20,714
HUVEC-22_2_J21,856
HUVEC-22_2_J23,92
HUVEC-22_2_K02,790
HUVEC-22_2_K03,789
HUVEC-22_2_K04,194
HUVEC-22_2_K05,1024
HUVEC-22_2_K06,975
HUVEC-22_2_K07,108
HUVEC-22_2_K08,902
HUVEC-22_2_K09,879
HUVEC-22_2_K10,952
HUVEC-22_2_K11,965
HUVEC-22_2_K12,479
HUVEC-22_2_K13,333
HUVEC-22_2_K14,429
HUVEC-22_2_K15,790
HUVEC-22_2_K16,851
HUVEC-22_2_K17,233
HUVEC-22_2_K18,865
HUVEC-22_2_K19,852
HUVEC-22_2_K20,447
HUVEC-22_2_K21,754
HUVEC-22_2_K22,390
HUVEC-22_2_K23,384
HUVEC-22_2_L02,905
HUVEC-22_2_L03,236
HUVEC-22_2_L04,801
HUVEC-22_2_L05,52
HUVEC-22_2_L06,27
HUVEC-22_2_L07,1064
HUVEC-22_2_L08,721
HUVEC-22_2_L09,329
HUVEC-22_2_L10,1080
HUVEC-22_2_L11,539
HUVEC-22_2_L12,499
HUVEC-22_2_L13,467
HUVEC-22_2_L14,425
HUVEC-22_2_L15,454
HUVEC-22_2_L16,731
HUVEC-22_2_L17,178
HUVEC-22_2_L18,722
HUVEC-22_2_L19,682
HUVEC-22_2_L20,951
HUVEC-22_2_L21,529
HUVEC-22_2_L22,315
HUVEC-22_2_L23,263
HUVEC-22_2_M02,414
HUVEC-22_2_M04,263
HUVEC-22_2_M05,42
HUVEC-22_2_M06,25
HUVEC-22_2_M08,93
HUVEC-22_2_M09,100
HUVEC-22_2_M10,788
HUVEC-22_2_M12,334
HUVEC-22_2_M13,131
HUVEC-22_2_M14,1033
HUVEC-22_2_M16,43
HUVEC-22_2_M17,146
HUVEC-22_2_M18,1030
HUVEC-22_2_M20,317
HUVEC-22_2_M21,327
HUVEC-22_2_M23,83
HUVEC-22_2_N02,857
HUVEC-22_2_N03,968
HUVEC-22_2_N04,284
HUVEC-22_2_N05,563
HUVEC-22_2_N06,927
HUVEC-22_2_N07,101
HUVEC-22_2_N08,1019
HUVEC-22_2_N09,600
HUVEC-22_2_N10,826
HUVEC-22_2_N11,60
HUVEC-22_2_N12,236
HUVEC-22_2_N13,63
HUVEC-22_2_N14,87
HUVEC-22_2_N15,149
HUVEC-22_2_N16,730
HUVEC-22_2_N17,72
HUVEC-22_2_N18,61
HUVEC-22_2_N19,206
HUVEC-22_2_N20,462
HUVEC-22_2_N21,44
HUVEC-22_2_N22,428
HUVEC-22_2_N23,903
HUVEC-22_2_O02,726
HUVEC-22_2_O03,733
HUVEC-22_2_O04,407
HUVEC-22_2_O05,228
HUVEC-22_2_O06,1098
HUVEC-22_2_O07,988
HUVEC-22_2_O08,837
HUVEC-22_2_O09,544
HUVEC-22_2_O10,412
HUVEC-22_2_O11,1049
HUVEC-22_2_O12,507
HUVEC-22_2_O13,138
HUVEC-22_2_O14,175
HUVEC-22_2_O15,218
HUVEC-22_2_O16,615
HUVEC-22_2_O17,553
HUVEC-22_2_O18,83
HUVEC-22_2_O19,651
HUVEC-22_2_O20,898
HUVEC-22_2_O21,669
HUVEC-22_2_O22,376
HUVEC-22_2_O23,553
HUVEC-22_3_B03,809
HUVEC-22_3_B04,842
HUVEC-22_3_B05,34
HUVEC-22_3_B06,84
HUVEC-22_3_B07,229
HUVEC-22_3_B08,289
HUVEC-22_3_B09,214
HUVEC-22_3_B10,530
HUVEC-22_3_B11,864
HUVEC-22_3_B12,259
HUVEC-22_3_B13,170
HUVEC-22_3_B14,586
HUVEC-22_3_B15,1099
HUVEC-22_3_B16,311
HUVEC-22_3_B17,250
HUVEC-22_3_B18,510
HUVEC-22_3_B19,326
HUVEC-22_3_B20,992
HUVEC-22_3_B21,1014
HUVEC-22_3_B22,1068
HUVEC-22_3_B23,377
HUVEC-22_3_C02,29
HUVEC-22_3_C04,53
HUVEC-22_3_C05,940
HUVEC-22_3_C06,570
HUVEC-22_3_C08,999
HUVEC-22_3_C09,96
HUVEC-22_3_C10,970
HUVEC-22_3_C12,1029
HUVEC-22_3_C13,237
HUVEC-22_3_C14,947
HUVEC-22_3_C16,616
HUVEC-22_3_C17,1105
HUVEC-22_3_C18,643
HUVEC-22_3_C20,443
HUVEC-22_3_C21,65
HUVEC-22_3_C23,32
HUVEC-22_3_D02,382
HUVEC-22_3_D03,347
HUVEC-22_3_D04,183
HUVEC-22_3_D05,1085
HUVEC-22_3_D06,595
HUVEC-22_3_D07,448
HUVEC-22_3_D08,614
HUVEC-22_3_D09,665
HUVEC-22_3_D10,159
HUVEC-22_3_D11,658
HUVEC-22_3_D12,244
HUVEC-22_3_D13,1093
HUVEC-22_3_D14,271
HUVEC-22_3_D15,21
HUVEC-22_3_D16,252
HUVEC-22_3_D17,1018
HUVEC-22_3_D18,1029
HUVEC-22_3_D19,62
HUVEC-22_3_D20,1000
HUVEC-22_3_D21,387
HUVEC-22_3_D22,307
HUVEC-22_3_D23,98
HUVEC-22_3_E02,995
HUVEC-22_3_E03,180
HUVEC-22_3_E04,916
HUVEC-22_3_E05,738
HUVEC-22_3_E06,1012
HUVEC-22_3_E07,267
HUVEC-22_3_E08,963
HUVEC-22_3_E09,1091
HUVEC-22_3_E10,174
HUVEC-22_3_E11,719
HUVEC-22_3_E12,516
HUVEC-22_3_E13,933
HUVEC-22_3_E14,402
HUVEC-22_3_E15,279
HUVEC-22_3_E16,888
HUVEC-22_3_E17,125
HUVEC-22_3_E18,990
HUVEC-22_3_E19,644
HUVEC-22_3_E20,969
HUVEC-22_3_E21,359
HUVEC-22_3_E22,1079
HUVEC-22_3_E23,184
HUVEC-22_3_F02,808
HUVEC-22_3_F04,1007
HUVEC-22_3_F05,265
HUVEC-22_3_F06,672
HUVEC-22_3_F08,363
HUVEC-22_3_F09,1057
HUVEC-22_3_F10,603
HUVEC-22_3_F12,310
HUVEC-22_3_F13,465
HUVEC-22_3_F14,1086
HUVEC-22_3_F16,402
HUVEC-22_3_F17,802
HUVEC-22_3_F18,480
HUVEC-22_3_F20,901
HUVEC-22_3_F21,396
HUVEC-22_3_F23,690
HUVEC-22_3_G02,484
HUVEC-22_3_G03,718
HUVEC-22_3_G04,936
HUVEC-22_3_G05,215
HUVEC-22_3_G06,246
HUVEC-22_3_G07,564
HUVEC-22_3_G08,446
HUVEC-22_3_G09,469
HUVEC-22_3_G10,990
HUVEC-22_3_G11,674
HUVEC-22_3_G12,444
HUVEC-22_3_G13,490
HUVEC-22_3_G14,763
HUVEC-22_3_G15,895
HUVEC-22_3_G16,512
HUVEC-22_3_G17,636
HUVEC-22_3_G18,365
HUVEC-22_3_G19,800
HUVEC-22_3_G20,679
HUVEC-22_3_G21,1059
HUVEC-22_3_G22,646
HUVEC-22_3_G23,278
HUVEC-22_3_H02,989
HUVEC-22_3_H04,816
HUVEC-22_3_H05,300
HUVEC-22_3_H06,886
HUVEC-22_3_H08,691
HUVEC-22_3_H09,942
HUVEC-22_3_H10,943
HUVEC-22_3_H12,314
HUVEC-22_3_H13,477
HUVEC-22_3_H14,122
HUVEC-22_3_H16,578
HUVEC-22_3_H17,190
HUVEC-22_3_H18,564
HUVEC-22_3_H20,530
HUVEC-22_3_H21,494
HUVEC-22_3_H23,191
HUVEC-22_3_I02,525
HUVEC-22_3_I03,1053
HUVEC-22_3_I04,171
HUVEC-22_3_I05,782
HUVEC-22_3_I06,151
HUVEC-22_3_I07,65
HUVEC-22_3_I08,546
HUVEC-22_3_I09,819
HUVEC-22_3_I10,1071
HUVEC-22_3_I11,248
HUVEC-22_3_I12,190
HUVEC-22_3_I13,590
HUVEC-22_3_I14,163
HUVEC-22_3_I15,501
HUVEC-22_3_I16,926
HUVEC-22_3_I17,848
HUVEC-22_3_I18,633
HUVEC-22_3_I19,446
HUVEC-22_3_I20,291
HUVEC-22_3_I21,51
HUVEC-22_3_I22,335
HUVEC-22_3_I23,127
HUVEC-22_3_J02,39
HUVEC-22_3_J04,99
HUVEC-22_3_J05,861
HUVEC-22_3_J06,664
HUVEC-22_3_J08,908
HUVEC-22_3_J09,686
